,end,name,source,start,strand,keep,tier,duplicates
1388,2772333,candidate_1434,Miotto13,2772242,0,1,2,0
1389,2772332,candidate_372,Miotto13,2772268,1,1,2,0
1390,2773084,candidate_1856,Miotto13,2773046,0,1,2,0
1391,2773086,candidate_799,Miotto13,2773048,1,1,2,0
1392,2774982,ncRNA129,Namouchi16,2774917,0,1,2,0
1393,2782901,candidate_373,Miotto13,2782871,1,1,2,0
1394,2783031,candidate_374,Miotto13,2782995,1,1,2,0
1395,2784079,candidate_1435,Miotto13,2784042,0,1,2,0
1396,2810288,candidate_375,Miotto13,2810205,1,1,2,0
1397,2813648,Mpr1,DiChiara10,2813128,1,1,2,0
1398,2814576,candidate_376,Miotto13,2814543,1,1,2,0
1399,2814991,candidate_377,Miotto13,2814885,1,1,2,0
1400,2817049,candidate_378,Miotto13,2817011,1,1,2,0
1401,2819312,ncRNA130,Namouchi16,2819219,1,1,2,0
1402,2820950,candidate_379,Miotto13,2820897,1,1,2,0
1403,2824657,candidate_1857,Miotto13,2824618,0,1,2,0
1404,2824659,candidate_800,Miotto13,2824620,1,1,2,0
1405,2827890,candidate_1436,Miotto13,2827853,0,1,2,0
1406,2833724,candidate_380,Miotto13,2833683,1,1,2,0
1407,2835529,candidate_1437,Miotto13,2835494,0,1,2,0
1408,2837209,ncRNA131,Namouchi16,2837123,0,1,2,0
1409,2837439,candidate_381,Miotto13,2837409,1,1,2,0
1410,2837647,candidate_382,Miotto13,2837606,1,1,2,0
1411,2837646,candidate_1439,Miotto13,2837615,0,1,2,0
1412,2845860,Mpr11,DiChiara10,2845503,1,1,1,0
1413,2846740,Mpr12,DiChiara10,2846597,1,1,1,0
1414,2849372,candidate_1440,Miotto13,2849342,0,1,2,0
1415,2849574,candidate_1858,Miotto13,2849540,0,1,2,0
1416,2849576,candidate_801,Miotto13,2849542,1,1,2,0
1417,2849701,candidate_1859,Miotto13,2849622,0,1,2,0
1418,2849703,candidate_802,Miotto13,2849624,1,1,2,0
1419,2850171,candidate_383,Miotto13,2850140,1,1,2,0
1420,2861971,candidate_384,Miotto13,2861938,1,1,2,0
1421,2876435,ncRNA29,Namouchi16,2876380,1,1,2,0
1422,2876475,candidate_385,Miotto13,2876445,1,1,2,0
1423,2876521,candidate_1441,Miotto13,2876485,0,1,2,0
1424,2880075,candidate_386,Miotto13,2880045,1,1,2,0
1425,2881320,mpr11,Tuberculist,2881252,1,1,1,0
1426,2882276,mpr12,Tuberculist,2882185,1,1,1,0
1427,2884998,candidate_1442,Miotto13,2884958,0,1,2,0
1428,2886495,candidate_1443,Miotto13,2886454,0,1,2,0
1429,2889780,ncRNA133,Namouchi16,2889688,0,1,2,0
1430,2905642,Mcr17,DiChiara10,2905055,1,1,2,0
1431,2906592,candidate_387,Miotto13,2906547,1,1,2,0
1432,2907798,candidate_1444,Miotto13,2907764,0,1,2,0
1433,2907816,candidate_643,Miotto13,2907783,1,1,2,0
1434,2910983,candidate_1445,Miotto13,2910944,0,1,2,0
1435,2911315,candidate_388,Miotto13,2911259,1,1,2,0
1436,2913524,candidate_389,Miotto13,2913406,1,1,2,0
1437,2913651,candidate_390,Miotto13,2913572,1,1,2,0
1438,2914542,candidate_391,Miotto13,2914483,1,1,2,0
1439,2916554,candidate_1446,Miotto13,2916518,0,1,2,0
1440,2932876,candidate_392,Miotto13,2932814,1,1,2,0
1441,2933813,candidate_393,Miotto13,2933722,1,1,2,0
1442,2938017,candidate_394,Miotto13,2937983,1,1,2,0
1443,2945573,ncRNA189,Namouchi16,2945501,0,1,2,0
1444,2945820,ncRNA190,Namouchi16,2945626,0,1,2,0
1445,2949593,candidate_395,Miotto13,2949539,1,1,2,0
1446,2950489,candidate_1447,Miotto13,2950179,0,1,2,0
1447,2950907,candidate_396,Miotto13,2950486,1,1,2,0
1448,2951006,candidate_397,Miotto13,2950969,1,1,2,0
1449,2951735,candidate_398,Miotto13,2951702,1,1,2,0
1450,2952145,ncRNA191,Namouchi16,2952089,1,1,2,0
1451,2952216,candidate_399,Miotto13,2952150,1,1,2,0
1452,2952448,candidate_400,Miotto13,2952409,1,1,2,0
1453,2952562,candidate_1448,Miotto13,2952503,0,1,2,0
1454,2953030,candidate_1449,Miotto13,2952993,0,1,2,0
1455,2954526,candidate_401,Miotto13,2954441,1,1,2,0
1456,2955614,candidate_402,Miotto13,2955487,1,1,2,0
1457,2955598,candidate_1450,Miotto13,2955504,0,1,2,0
1458,2955697,candidate_403,Miotto13,2955652,1,1,2,0
1459,2955767,candidate_404,Miotto13,2955729,1,1,2,0
1460,2958429,ncRNA135,Namouchi16,2958341,0,1,2,0
1461,2958796,candidate_1451,Miotto13,2958766,0,1,2,0
1462,2959852,candidate_1452,Miotto13,2959820,0,1,2,0
1463,2969605,candidate_1453,Miotto13,2969570,0,1,2,0
1464,2969751,candidate_1860,Miotto13,2969672,0,1,2,0
1465,2969706,candidate_644,Miotto13,2969674,1,1,2,0
1466,2969744,candidate_645,Miotto13,2969709,1,1,2,0
1467,2969786,candidate_1454,Miotto13,2969753,0,1,2,0
1468,2979022,candidate_405,Miotto13,2978987,1,1,2,0
1469,2979244,candidate_406,Miotto13,2979204,1,1,2,0
1470,2981083,arnvig18,Arnvig14,2980911,1,1,1,1
1471,2981079,candidate_407,Miotto13,2980915,1,0,2,1
1472,2980963,candidate_1455,Miotto13,2980932,0,1,2,0
1473,2982087,ncRNA45,Namouchi16,2981862,0,1,2,0
1474,2982621,candidate_408,Miotto13,2982565,1,1,2,0
1475,2990687,candidate_1861,Miotto13,2990600,0,1,2,0
1476,2990689,candidate_803,Miotto13,2990602,1,1,2,0
1477,2992581,candidate_409,Miotto13,2992546,1,1,2,0
1478,2996103,candidate_1862,Miotto13,2996009,0,1,2,0
1479,2996104,candidate_804,Miotto13,2996011,1,1,2,0
1480,3007219,candidate_1863,Miotto13,3007063,0,1,2,0
1481,3007221,candidate_805,Miotto13,3007064,1,1,2,0
1482,3009152,candidate_410,Miotto13,3009101,1,1,2,0
1483,3011839,candidate_411,Miotto13,3011808,1,1,2,0
1484,3015079,candidate_1864,Miotto13,3014982,0,1,2,0
1485,3015081,candidate_806,Miotto13,3014984,1,1,2,0
1486,3017787,candidate_412,Miotto13,3017733,1,1,2,0
1487,3017786,candidate_1710,Miotto13,3017750,0,1,2,0
1488,3017834,candidate_646,Miotto13,3017788,1,1,2,0
1489,3018623,candidate_1457,Miotto13,3018450,0,1,2,0
1490,3018867,candidate_1458,Miotto13,3018711,0,1,2,0
1491,3020346,candidate_413,Miotto13,3020299,1,1,2,0
1492,3022371,candidate_1865,Miotto13,3022326,0,1,2,0
1493,3022373,candidate_807,Miotto13,3022328,1,1,2,0
1494,3022869,ncRNA136,Namouchi16,3022787,0,1,2,0
1495,3023490,candidate_1711,Miotto13,3023450,0,1,2,0
1496,3023490,candidate_647,Miotto13,3023454,1,1,2,0
1497,3023563,candidate_1866,Miotto13,3023523,0,1,2,0
1498,3023564,candidate_808,Miotto13,3023525,1,1,2,0
1499,3024065,candidate_1460,Miotto13,3023904,0,1,2,0
1500,3027587,candidate_1461,Miotto13,3027538,0,1,2,0
1501,3031662,candidate_1867,Miotto13,3031591,0,1,2,0
1502,3031664,candidate_809,Miotto13,3031593,1,1,2,0
1503,3042409,candidate_414,Miotto13,3042378,1,1,2,0
1504,3051506,candidate_1868,Miotto13,3051444,0,1,2,0
1505,3051508,candidate_810,Miotto13,3051446,1,1,2,0
1506,3051564,candidate_1869,Miotto13,3051522,0,1,2,0
1507,3051566,candidate_811,Miotto13,3051524,1,1,2,0
1508,3055252,candidate_1462,Miotto13,3055172,0,1,2,0
1509,3061584,candidate_415,Miotto13,3061412,1,1,2,0
1510,3064273,candidate_1463,Miotto13,3064235,0,1,2,0
1511,3067190,candidate_1870,Miotto13,3067156,0,1,2,0
1512,3067192,candidate_812,Miotto13,3067158,1,1,2,0
1513,3073128,candidate_1871,Miotto13,3073078,0,1,2,0
1514,3073129,candidate_813,Miotto13,3073080,1,1,2,0
1515,3073344,candidate_416,Miotto13,3073308,1,1,2,0
1516,3074588,candidate_1872,Miotto13,3074551,0,1,2,0
1517,3074590,candidate_814,Miotto13,3074553,1,1,2,0
1518,3074907,ncRNA137,Namouchi16,3074821,0,1,2,0
1519,3081748,candidate_417,Miotto13,3081694,1,1,2,0
1520,3081846,ncRNA30,Namouchi16,3081750,1,1,2,0
1521,3082344,candidate_418,Miotto13,3082286,1,1,2,0
1522,3085558,ncRNA138,Namouchi16,3085497,1,1,2,0
1523,3092646,candidate_1873,Miotto13,3092598,0,1,2,0
1524,3092648,candidate_815,Miotto13,3092599,1,1,2,0
1525,3092902,candidate_1874,Miotto13,3092694,0,1,2,0
1526,3092904,candidate_816,Miotto13,3092696,1,1,2,0
1527,3093781,candidate_1464,Miotto13,3093748,0,1,2,0
1528,3093825,candidate_1712,Miotto13,3093789,0,1,2,0
1529,3093828,candidate_648,Miotto13,3093790,1,1,2,0
1530,3102273,candidate_419,Miotto13,3102219,1,1,2,0
1531,3102273,candidate_1465,Miotto13,3102220,0,1,2,0
1532,3104604,ncRNA139,Namouchi16,3104510,1,1,2,0
1533,3123837,candidate_420,Miotto13,3123610,1,1,2,0
1534,3126382,candidate_421,Miotto13,3126351,1,1,2,0
1535,3145106,candidate_422,Miotto13,3145037,1,1,2,0
1536,3145223,candidate_423,Miotto13,3145176,1,1,2,0
1537,3147957,candidate_1875,Miotto13,3147874,0,1,2,0
1538,3147958,candidate_817,Miotto13,3147875,1,1,2,0
1539,3148337,candidate_1876*,Miotto13,3148296,0,1,2,0
1540,3148339,candidate_818,Miotto13,3148298,1,1,2,0
1541,3148394,ncRNA140,Namouchi16,3148341,1,1,2,0
1542,3150007,candidate_1713,Miotto13,3149977,0,1,2,0
1543,3150068,candidate_1466,Miotto13,3150027,0,1,2,0
1544,3154756,ncRNA192,Namouchi16,3154650,1,1,1,0
1545,3156087,candidate_1877,Miotto13,3155881,0,1,2,0
1546,3156089,candidate_819,Miotto13,3155883,1,1,2,0
1547,3156237,ncRNA141,Namouchi16,3156160,1,1,2,0
1548,3158227,candidate_424,Miotto13,3158196,1,1,2,0
1549,3173145,candidate_1467,Miotto13,3173107,0,1,2,0
1550,3180116,candidate_425,Miotto13,3180083,1,1,2,0
1551,3187400,ncRNA142,Namouchi16,3187306,0,1,2,0
1552,3191215,ncRNA143,Namouchi16,3191149,1,1,2,0
1553,3192353,candidate_1878,Miotto13,3192202,0,1,2,0
1554,3192355,candidate_820,Miotto13,3192203,1,1,2,0
1555,3194235,ncRNA12,Namouchi16,3194151,1,1,2,0
1556,3199239,candidate_426,Miotto13,3199156,1,1,2,0
1557,3200063,candidate_1879,Miotto13,3199999,0,1,2,0
1558,3200065,candidate_821,Miotto13,3200001,1,1,2,0
1559,3200176,candidate_1880,Miotto13,3200135,0,1,2,0
1560,3200178,candidate_822,Miotto13,3200137,1,1,2,0
1561,3210792,candidate_427,Miotto13,3210762,1,1,2,0
1562,3214157,candidate_428,Miotto13,3214034,1,1,2,0
1563,3214636,candidate_1468,Miotto13,3214599,0,1,2,0
1564,3215656,candidate_1881,Miotto13,3215591,0,1,2,0
1565,3215658,candidate_823,Miotto13,3215593,1,1,2,0
1566,3217515,candidate_429,Miotto13,3217476,1,1,2,0
1567,3217736,candidate_1882,Miotto13,3217664,0,1,2,0
1568,3217738,candidate_824,Miotto13,3217666,1,1,2,0
1569,3232626,candidate_1883,Miotto13,3232558,0,1,2,0
1570,3232628,candidate_825,Miotto13,3232560,1,1,2,0
1571,3232864,candidate_1884,Miotto13,3232651,0,1,2,0
1572,3232866,candidate_826,Miotto13,3232653,1,1,2,0
1573,3237807,candidate_430,Miotto13,3237775,1,1,2,0
1574,3239643,candidate_1885,Miotto13,3239477,0,1,2,0
1575,3239645,candidate_827,Miotto13,3239479,1,1,2,0
1576,3239722,candidate_1886,Miotto13,3239666,0,1,2,0
1577,3239724,candidate_828,Miotto13,3239668,1,1,2,0
1578,3240434,candidate_431,Miotto13,3240331,1,1,2,0
1579,3242028,candidate_1887,Miotto13,3241990,0,1,2,0
1580,3242030,candidate_829,Miotto13,3241992,1,1,2,0
1581,3242288,candidate_1469,Miotto13,3242236,0,1,2,0
1582,3243429,candidate_1470,Miotto13,3243357,0,1,2,0
1583,3243516,candidate_432,Miotto13,3243367,1,1,2,0
1584,3244360,candidate_1471,Miotto13,3244229,0,1,2,0
1585,3244665,candidate_1472,Miotto13,3244585,0,1,2,0
1586,3245368,candidate_1473,Miotto13,3245319,0,1,2,0
1587,3248627,candidate_1474,Miotto13,3248588,0,1,2,0
1588,3251016,candidate_1475,Miotto13,3250881,0,1,2,0
1589,3255691,candidate_1476,Miotto13,3255629,0,1,2,0
1590,3258348,candidate_1477,Miotto13,3258294,0,1,2,0
1591,3272255,candidate_1478,Miotto13,3272221,0,1,2,0
1592,3272715,candidate_1479,Miotto13,3272682,0,1,2,0
1593,3272812,candidate_1480,Miotto13,3272782,0,1,2,0
1594,3274265,ncRNA144,Namouchi16,3274196,0,1,2,0
1595,3276217,candidate_1481,Miotto13,3276066,0,1,2,0
1596,3276305,candidate_1482,Miotto13,3276252,0,1,2,0
1597,3281692,candidate_433,Miotto13,3281621,1,1,2,0
1598,3282408,candidate_434,Miotto13,3282368,1,1,2,0
1599,3282890,candidate_1483,Miotto13,3282729,0,1,2,0
1600,3282836,candidate_435,Miotto13,3282734,1,1,2,0
1601,3284396,candidate_1484,Miotto13,3284351,0,1,2,0
1602,3284743,candidate_1485,Miotto13,3284708,0,1,2,0
1603,3284819,candidate_1486,Miotto13,3284780,0,1,2,0
1604,3286244,candidate_1487,Miotto13,3286205,0,1,2,0
1605,3287147,candidate_1488,Miotto13,3287108,0,1,2,0
1606,3297905,ncRNA145,Namouchi16,3297835,1,1,2,0
1607,3298852,candidate_436,Miotto13,3298811,1,1,2,0
1608,3300445,candidate_437,Miotto13,3300275,1,1,2,0
1609,3300577,candidate_438,Miotto13,3300486,1,1,2,0
1610,3300660,candidate_439,Miotto13,3300614,1,1,2,0
1611,3300760,candidate_440,Miotto13,3300706,1,1,2,0
1612,3301865,candidate_441,Miotto13,3301815,1,1,2,0
1613,3302477,candidate_1489,Miotto13,3302436,0,1,2,0
1614,3302694,candidate_442,Miotto13,3302650,1,1,2,0
1615,3303873,candidate_443,Miotto13,3303756,1,1,2,0
1616,3309145,candidate_1490,Miotto13,3308995,0,1,2,0
1617,3311515,ncRNA146,Namouchi16,3311430,1,1,2,0
1618,3312888,candidate_444,Miotto13,3312756,1,1,2,0
1619,3312889,candidate_1491,Miotto13,3312856,0,1,2,0
1620,3315945,candidate_1492,Miotto13,3315915,0,1,2,0
1621,3316136,candidate_1493,Miotto13,3316057,0,1,2,0
1622,3317835,Mpr14,DiChiara10,3317473,0,0,2,1
1623,3317835,Mcr9,DiChiara10,3317473,0,1,1,1
1624,3318344,ncRNA31,Namouchi16,3318270,1,1,2,0
1625,3318855,candidate_1888,Miotto13,3318816,0,1,2,0
1626,3318857,candidate_830,Miotto13,3318817,1,1,2,0
1627,3319582,candidate_1889,Miotto13,3319505,0,1,2,0
1628,3319584,candidate_831,Miotto13,3319507,1,1,2,0
1629,3325806,candidate_1494,Miotto13,3325703,0,1,2,0
1630,3325806,candidate_445,Miotto13,3325716,1,1,2,0
1631,3326122,candidate_1495,Miotto13,3325970,0,1,2,0
1632,3331976,candidate_1496,Miotto13,3331946,0,1,2,0
1633,3331978,candidate_446,Miotto13,3331947,1,1,2,0
1634,3336547,candidate_1890,Miotto13,3336508,0,1,2,0
1635,3336549,candidate_832,Miotto13,3336510,1,1,2,0
1636,3336606,candidate_1891,Miotto13,3336567,0,1,2,0
1637,3336608,candidate_833,Miotto13,3336569,1,1,2,0
1638,3336665,candidate_1892,Miotto13,3336626,0,1,2,0
1639,3336667,candidate_834,Miotto13,3336628,1,1,2,0
1640,3336724,candidate_1893,Miotto13,3336685,0,1,2,0
1641,3336726,candidate_835,Miotto13,3336687,1,1,2,0
1642,3336783,candidate_1894,Miotto13,3336744,0,1,2,0
1643,3336785,candidate_836,Miotto13,3336746,1,1,2,0
1644,3343176,candidate_1497,Miotto13,3343113,0,1,2,0
1645,3343861,candidate_1714,Miotto13,3343821,0,1,2,0
1646,3343970,candidate_837,Miotto13,3343828,1,1,2,0
1647,3343968,candidate_1895,Miotto13,3343862,0,1,2,0
1648,3348547,candidate_1498,Miotto13,3348501,0,1,2,0
1649,3348749,candidate_447,Miotto13,3348693,1,1,2,0
1650,3351142,candidate_1896,Miotto13,3351097,0,1,2,0
1651,3351144,candidate_838,Miotto13,3351099,1,1,2,0
1652,3351198,candidate_1897,Miotto13,3351153,0,1,2,0
1653,3351200,candidate_839,Miotto13,3351155,1,1,2,0
1654,3351978,candidate_1499,Miotto13,3351938,0,1,2,0
1655,3353861,candidate_448,Miotto13,3353825,1,1,2,0
1656,3356769,candidate_449,Miotto13,3356739,1,1,2,0
1657,3356836,candidate_1500,Miotto13,3356786,0,1,2,0
1658,3356933,ncRNA194,Namouchi16,3356858,0,1,2,0
1659,3359585,candidate_1501,Miotto13,3359396,0,1,2,0
1660,3359463,candidate_450,Miotto13,3359418,1,1,2,0
1661,3363153,candidate_1502,Miotto13,3363023,0,1,1,0
1662,3363141,candidate_451,Miotto13,3363055,1,1,2,0
1663,3364459,candidate_452,Miotto13,3364422,1,1,2,0
1664,3365520,candidate_1503,Miotto13,3365470,0,1,2,0
1665,3368529,candidate_453,Miotto13,3368476,1,1,2,0
1666,3384682,candidate_454,Miotto13,3384599,1,1,2,0
1667,3386992,candidate_1898,Miotto13,3386923,0,1,2,0
1668,3386994,candidate_840,Miotto13,3386925,1,1,2,0
1669,3388904,candidate_1899,Miotto13,3388873,0,1,2,0
1670,3388906,candidate_841,Miotto13,3388875,1,1,2,0
1671,3388936,candidate_1504,Miotto13,3388905,0,1,2,0
1672,3388937,candidate_455,Miotto13,3388907,1,1,2,0
1673,3389002,candidate_1900,Miotto13,3388937,0,1,2,0
1674,3389004,candidate_842,Miotto13,3388938,1,1,2,0
1675,3395320,candidate_1901,Miotto13,3395268,0,1,2,0
1676,3395322,candidate_843,Miotto13,3395270,1,1,2,0
1677,3404898,candidate_456,Miotto13,3404862,1,1,2,0
1678,3409423,candidate_457,Miotto13,3409373,1,1,2,0
1679,3409421,candidate_1505,Miotto13,3409378,0,1,2,0
1680,3409483,candidate_1715,Miotto13,3409422,0,1,2,0
1681,3409484,candidate_844,Miotto13,3409424,1,1,2,0
1682,3410289,candidate_458,Miotto13,3410253,1,1,2,0
1683,3411133,candidate_1506,Miotto13,3411091,0,1,2,0
1684,3412660,candidate_459,Miotto13,3412628,1,1,2,0
1685,3413199,candidate_460,Miotto13,3413167,1,1,2,0
1686,3414018,candidate_461,Miotto13,3413977,1,1,2,0
1687,3414424,candidate_462,Miotto13,3414369,1,1,2,0
1688,3415091,candidate_463,Miotto13,3414929,1,1,2,0
1689,3415304,candidate_1507,Miotto13,3414958,0,1,2,0
1690,3415184,candidate_464,Miotto13,3415137,1,1,2,0
1691,3415306,candidate_465,Miotto13,3415249,1,1,2,0
1692,3420836,candidate_1508,Miotto13,3420803,0,1,2,0
1693,3421223,arnvig19,Arnvig14,3421123,1,1,1,0
1694,3425726,candidate_1509,Miotto13,3425694,0,1,2,0
1695,3431840,candidate_1510,Miotto13,3431805,0,1,2,0
1696,3466385,Mcr18,DiChiara10,3465675,0,1,2,0
1697,3467488,ncRNA33,Namouchi16,3467411,1,1,2,0
1698,3468118,candidate_466,Miotto13,3468004,1,1,2,0
1699,3468276,candidate_467,Miotto13,3468184,1,1,2,0
1700,3490369,candidate_1511,Miotto13,3490326,0,1,2,0
1701,3490405,candidate_468,Miotto13,3490375,1,1,2,0
1702,3492173,candidate_1512,Miotto13,3492130,0,1,2,0
1703,3492694,candidate_1513,Miotto13,3492638,0,1,2,0
1704,3492907,candidate_1514,Miotto13,3492737,0,1,2,0
1705,3493288,candidate_469,Miotto13,3493181,1,1,2,0
1706,3494587,candidate_1515,Miotto13,3494515,0,1,2,0
1707,3495675,candidate_470,Miotto13,3495616,1,1,2,0
1708,3496408,candidate_1516,Miotto13,3496366,0,1,2,0
1709,3496551,candidate_471,Miotto13,3496515,1,1,2,0
1710,3497529,candidate_1517,Miotto13,3497381,0,1,2,0
1711,3497744,candidate_472,Miotto13,3497549,1,1,2,0
1712,3497870,candidate_473,Miotto13,3497835,1,1,2,0
1713,3498024,candidate_474,Miotto13,3497939,1,1,2,0
1714,3499113,candidate_475,Miotto13,3499078,1,1,2,0
1715,3499205,candidate_476,Miotto13,3499173,1,1,2,0
1716,3499324,candidate_477,Miotto13,3499287,1,1,2,0
1717,3499929,candidate_478,Miotto13,3499843,1,1,2,0
1718,3500052,candidate_479,Miotto13,3499971,1,1,2,0
1719,3500197,candidate_480,Miotto13,3500166,1,1,2,0
1720,3500788,candidate_1518,Miotto13,3500756,0,1,2,0
1721,3501267,candidate_1519,Miotto13,3501228,0,1,2,0
1722,3501268,candidate_481,Miotto13,3501230,1,1,2,0
1723,3501814,candidate_1520,Miotto13,3501654,0,1,2,0
1724,3501794,candidate_482,Miotto13,3501732,1,1,2,0
1725,3502066,candidate_1521,Miotto13,3502036,0,1,2,0
1726,3502994,candidate_1522,Miotto13,3502955,0,1,2,0
1727,3503134,candidate_483,Miotto13,3502987,1,1,2,0
1728,3503165,candidate_1523,Miotto13,3503049,0,1,2,0
1729,3503279,candidate_1524,Miotto13,3503205,0,1,2,0
1730,3503279,candidate_484,Miotto13,3503221,1,1,2,0
1731,3505147,candidate_1525,Miotto13,3505044,0,1,2,0
1732,3505301,candidate_1526,Miotto13,3505262,0,1,2,0
1733,3505329,candidate_485,Miotto13,3505283,1,1,2,0
1734,3505565,Mpr2,DiChiara10,3505334,1,1,2,0
1735,3506773,Mpr15,DiChiara10,3506235,0,1,1,0
1736,3509027,candidate_1527,Miotto13,3508966,0,1,2,0
1737,3509884,ncRNA34,Namouchi16,3509788,0,1,1,0
1738,3510293,candidate_486,Miotto13,3510257,1,1,2,0
1739,3511635,candidate_1528,Miotto13,3511601,0,1,2,0
1740,3512781,candidate_1529,Miotto13,3512739,0,1,2,0
1741,3537390,candidate_1530,Miotto13,3537354,0,1,2,0
1742,3540850,candidate_1902,Miotto13,3540817,0,1,2,0
1743,3540852,candidate_845,Miotto13,3540819,1,1,2,0
1744,3551219,candidate_1903,Miotto13,3551161,0,1,2,0
1745,3551221,candidate_846,Miotto13,3551163,1,1,2,0
1746,3557016,candidate_1531,Miotto13,3556866,0,1,2,0
1747,3557018,candidate_487,Miotto13,3556868,1,1,2,0
1748,3557335,candidate_488,Miotto13,3557057,1,1,1,0
1749,3557283,candidate_1532,Miotto13,3557058,0,1,2,0
1750,3559361,candidate_1533,Miotto13,3559326,0,1,2,0
1751,3560161,candidate_1534,Miotto13,3560128,0,1,2,0
1752,3561715,candidate_489,Miotto13,3561662,1,1,2,0
1753,3568804,candidate_1904,Miotto13,3568769,0,1,2,0
1754,3568806,candidate_847,Miotto13,3568771,1,1,2,0
1755,3572600,candidate_1905,Miotto13,3572555,0,1,2,0
1756,3572601,candidate_848,Miotto13,3572557,1,1,2,0
1757,3583763,candidate_490,Miotto13,3583543,1,1,2,0
1758,3583759,candidate_1535,Miotto13,3583710,0,1,2,0
1759,3584039,candidate_491,Miotto13,3584009,1,1,2,0
1760,3584420,candidate_492,Miotto13,3584312,1,1,2,0
1761,3585870,candidate_493,Miotto13,3585839,1,1,2,0
1762,3587733,candidate_649,Miotto13,3587687,1,1,2,0
1763,3587732,candidate_1716,Miotto13,3587699,0,1,2,0
1764,3587798,candidate_494,Miotto13,3587738,1,1,2,0
1765,3587775,candidate_1536,Miotto13,3587743,0,1,2,0
1766,3590678,candidate_1537,Miotto13,3590644,0,1,2,0
1767,3590679,candidate_495,Miotto13,3590645,1,1,2,0
1768,3593594,ncRNA35,Namouchi16,3593498,1,1,2,0
1769,3595640,candidate_1538,Miotto13,3595499,0,1,2,0
1770,3595638,candidate_496,Miotto13,3595502,1,1,2,0
1771,3595706,candidate_650,Miotto13,3595639,1,1,2,0
1772,3596017,candidate_497,Miotto13,3595977,1,1,2,0
1773,3596013,candidate_1717,Miotto13,3595983,0,1,2,0
1774,3598015,candidate_1539,Miotto13,3597801,0,1,2,0
1775,3598107,candidate_498,Miotto13,3597808,1,1,1,0
1776,3599399,candidate_499,Miotto13,3599337,1,1,2,0
1777,3600166,candidate_1540,Miotto13,3600102,0,1,2,0
1778,3607098,candidate_1906,Miotto13,3607064,0,1,2,0
1779,3607100,candidate_849,Miotto13,3607066,1,1,2,0
1780,3611206,candidate_500,Miotto13,3611149,1,1,2,0
1781,3611427,candidate_1541,Miotto13,3611312,0,1,2,0
1782,3614315,ncRNA148,Namouchi16,3614221,1,1,2,0
1783,3619972,candidate_501,Miotto13,3619942,1,1,2,0
1784,3621125,candidate_502,Miotto13,3621093,1,1,2,0
1785,3621466,candidate_1542,Miotto13,3621265,0,1,1,0
1786,3621322,candidate_503,Miotto13,3621270,1,1,2,0
1787,3621470,candidate_504,Miotto13,3621358,1,1,2,0
1788,3626661,candidate_1907,Miotto13,3626614,0,1,2,0
1789,3626662,candidate_850,Miotto13,3626616,1,1,2,0
1790,3627394,candidate_1908,Miotto13,3627350,0,1,2,0
1791,3627396,candidate_851,Miotto13,3627351,1,1,2,0
1792,3632121,ncRNA36,Namouchi16,3632062,1,1,2,0
1793,3640344,candidate_1543,Miotto13,3640277,0,1,2,0
1794,3640377,candidate_505,Miotto13,3640300,1,1,2,0
1795,3640376,candidate_1718,Miotto13,3640345,0,1,2,0
1796,3640486,candidate_1719,Miotto13,3640453,0,1,2,0
1797,3646092,ncRNA149,Namouchi16,3645999,1,1,2,0
1798,3649505,candidate_1544,Miotto13,3649468,0,1,2,0
1799,3650234,candidate_506,Miotto13,3650185,1,1,2,0
1800,3650276,candidate_1545,Miotto13,3650186,0,1,2,0
1801,3656049,ncRNA150,Namouchi16,3655960,0,1,2,0
1802,3656675,candidate_1547,Miotto13,3656639,0,1,2,0
1803,3660144,candidate_1548,Miotto13,3660060,0,1,2,0
1804,3660262,candidate_1549,Miotto13,3660228,0,1,2,0
1805,3660428,candidate_1550,Miotto13,3660336,0,1,2,0
1806,3664059,candidate_1551,Miotto13,3664020,0,1,2,0
1807,3670049,ncRNA151,Namouchi16,3669961,1,1,2,0
1808,3671928,candidate_507,Miotto13,3671880,1,1,2,0
1809,3671998,candidate_508,Miotto13,3671967,1,1,2,0
1810,3672176,candidate_509,Miotto13,3672059,1,1,2,0
1811,3698411,candidate_1552,Miotto13,3698371,0,1,2,0
1812,3704820,candidate_1553,Miotto13,3704765,0,1,2,0
1813,3707713,ncRNA37,Namouchi16,3707615,1,1,2,0
1814,3709699,candidate_510,Miotto13,3709656,1,1,2,0
1815,3718189,candidate_1554,Miotto13,3718158,0,1,2,0
1816,3724616,ncRNA13,Namouchi16,3724434,1,1,2,0
1817,3726104,candidate_1909,Miotto13,3725968,0,1,2,0
1818,3726106,candidate_852,Miotto13,3725970,1,1,2,0
1819,3730047,candidate_511,Miotto13,3730009,1,1,2,0
1820,3731280,Mpr16,DiChiara10,3731024,1,1,2,0
1821,3777656,candidate_1910,Miotto13,3777624,0,1,2,0
1822,3777658,candidate_853,Miotto13,3777626,1,1,2,0
1823,3786442,candidate_1555,Miotto13,3786356,0,1,2,0
1824,3800091,candidate_1556,Miotto13,3800005,0,1,1,0
1825,3802840,candidate_1557,Miotto13,3802776,0,1,2,0
1826,3805129,candidate_1558,Miotto13,3805091,0,1,2,0
1827,3805325,candidate_1559,Miotto13,3805208,0,1,2,0
1828,3805429,candidate_1560,Miotto13,3805393,0,1,2,0
1829,3809384,ncRNA14,Namouchi16,3809299,0,1,2,0
