,name,end,start,strand,source
1833,Rv1804c,2047349,2047023,0,Refseq
1834,Rv1805c,2048034,2047687,0,Refseq
1835,Rv1806,2048371,2048072,1,Refseq
1836,Rv1807,2049597,2048398,1,Refseq
1837,Rv1808,2051150,2049921,1,Refseq
1838,Rv1809,2052688,2051282,1,Refseq
1839,Rv1810,2053289,2052933,1,Refseq
1840,Rv1811,2054147,2053443,1,Refseq
1841,Rv1812c,2055359,2054157,0,Refseq
1842,Rv1813c,2056112,2055681,0,Refseq
1843,Rv1814,2057423,2056521,1,Refseq
1844,Rv1815,2058193,2057528,1,Refseq
1845,Rv1816,2058960,2058256,1,Refseq
1846,Rv1817,2061058,2059595,1,Refseq
1847,Rv1818c,2062674,2061178,0,Refseq
1848,Rv1819c,2064728,2062809,0,Refseq
1849,Rv1820,2066442,2064799,1,Refseq
1850,Rv1821,2068883,2066457,1,Refseq
1851,Rv1822,2069709,2069080,1,Refseq
1852,Rv1823,2070625,2069702,1,Refseq
1853,Rv1824,2071019,2070654,1,Refseq
1854,Rv1825,2071914,2071036,1,Refseq
1855,Rv1826,2072356,2071952,1,Refseq
1856,Rv1827,2073084,2072596,1,Refseq
1857,Rv1828,2073824,2073081,1,Refseq
1858,Rv1829,2074437,2073943,1,Refseq
1859,Rv1830,2075518,2074841,1,Refseq
1860,Rv1831,2075828,2075571,1,Refseq
1861,Rv1832,2078702,2075877,1,Refseq
1862,Rv1833c,2079789,2078929,0,Refseq
1863,Rv1834,2080696,2079830,1,Refseq
1864,Rv1835c,2082587,2080701,0,Refseq
1865,Rv1836c,2084636,2082603,0,Refseq
1866,Rv1837c,2086981,2084756,0,Refseq
1867,Rv1838c,2087652,2087257,0,Refseq
1868,Rv1839c,2087912,2087649,0,Refseq
1869,Rv1840c,2089518,2087971,0,Refseq
1870,Rv1841c,2090718,2089681,0,Refseq
1871,Rv1842c,2092085,2090718,0,Refseq
1872,Rv1843c,2093698,2092259,0,Refseq
1873,Rv1844c,2095188,2093731,0,Refseq
1874,Rv1845c,2096168,2095218,0,Refseq
1875,Rv1846c,2096599,2096183,0,Refseq
1876,Rv1847,2097299,2096877,1,Refseq
1877,Rv1848,2097650,2097348,1,Refseq
1878,Rv1849,2097961,2097647,1,Refseq
1879,Rv1850,2099694,2097961,1,Refseq
1880,Rv1851,2100329,2099694,1,Refseq
1881,Rv1852,2101014,2100340,1,Refseq
1882,Rv1853,2101648,2101022,1,Refseq
1883,Rv1854c,2103042,2101651,0,Refseq
1884,Rv1855c,2104107,2103184,0,Refseq
1885,Rv1856c,2104823,2104146,0,Refseq
1886,Rv1857,2105770,2104985,1,Refseq
1887,Rv1858,2106567,2105773,1,Refseq
1888,Rv1859,2107683,2106574,1,Refseq
1889,Rv1860,2108713,2107736,1,Refseq
1890,Rv1861,2109470,2109165,1,Refseq
1891,Rv1862,2110584,2109544,1,Refseq
1892,Rv1863c,2111361,2110591,0,Refseq
1893,Rv1864c,2112109,2111354,0,Refseq
1894,Rv1865c,2112966,2112106,0,Refseq
1895,Rv1866,2115476,2113140,1,Refseq
1896,Rv1867,2117248,2115764,1,Refseq
1897,Rv1868,2119446,2117347,1,Refseq
1898,Rv1869c,2120695,2119460,0,Refseq
1899,Rv1870c,2121430,2120795,0,Refseq
1900,Rv1871c,2121884,2121495,0,Refseq
1901,Rv1872c,2123151,2121907,0,Refseq
1902,Rv1873,2123611,2123174,1,Refseq
1903,Rv1874,2124370,2123684,1,Refseq
1904,Rv1875,2124824,2124381,1,Refseq
1905,Rv1876,2125819,2125340,1,Refseq
1906,Rv1877,2127967,2125904,1,Refseq
1907,Rv1878,2129374,2128022,1,Refseq
1908,Rv1879,2130513,2129377,1,Refseq
1909,Rv1880c,2131857,2130541,0,Refseq
1910,Rv1881c,2132329,2131907,0,Refseq
1911,Rv1882c,2133203,2132370,0,Refseq
1912,Rv1883c,2133692,2133231,0,Refseq
1913,Rv1884c,2134261,2133731,0,Refseq
1914,Rv1885c,2134872,2134273,0,Refseq
1915,Rv1886c,2135867,2134890,0,Refseq
1916,Rv1887,2137400,2136258,1,Refseq
1917,Rv1888A,2138617,2138444,0,Refseq
1918,Rv1888c,2138079,2137519,0,Refseq
1919,Rv1889c,2139017,2138661,0,Refseq
1920,Rv1890c,2139687,2139076,0,Refseq
1921,Rv1891,2140148,2139741,1,Refseq
1922,Rv1892,2140476,2140165,1,Refseq
1923,Rv1893,2140704,2140486,1,Refseq
1924,Rv1894c,2141869,2140739,0,Refseq
1925,Rv1895,2143675,2142521,1,Refseq
1926,Rv1896c,2144446,2143535,0,Refseq
1927,Rv1897c,2144882,2144451,0,Refseq
1928,Rv1898,2145248,2144940,1,Refseq
1929,Rv1899c,2146245,2145214,0,Refseq
1930,Rv1900c,2147633,2146245,0,Refseq
1931,Rv1901,2148954,2147662,1,Refseq
1932,Rv1902c,2150274,2149006,0,Refseq
1933,Rv1903,2150768,2150364,1,Refseq
1934,Rv1904,2151385,2150954,1,Refseq
1935,Rv1905c,2152395,2151433,0,Refseq
1936,Rv1906c,2152895,2152425,0,Refseq
1937,Rv1907c,2153882,2153235,0,Refseq
1938,Rv1908c,2156111,2153889,0,Refseq
1939,Rv1909c,2156601,2156149,0,Refseq
1940,Rv1910c,2157299,2156706,0,Refseq
1941,Rv1911c,2157987,2157382,0,Refseq
1942,Rv1912c,2159091,2158087,0,Refseq
1943,Rv1913,2159943,2159191,1,Refseq
1944,Rv1914c,2160328,2159921,0,Refseq
1945,Rv1915,2161566,2160463,1,Refseq
1946,Rv1916,2162762,2161566,1,Refseq
1947,Rv1917c,2167311,2162932,0,Refseq
1948,Rv1918c,2170612,2167649,0,Refseq
1949,Rv1919c,2171525,2171061,0,Refseq
1950,Rv1920,2172486,2171623,1,Refseq
1951,Rv1921c,2173795,2172524,0,Refseq
1952,Rv1922,2175182,2174067,1,Refseq
1953,Rv1923,2176513,2175173,1,Refseq
1954,Rv1924c,2176930,2176550,0,Refseq
1955,Rv1925,2178949,2177087,1,Refseq
1956,Rv1926c,2179436,2178957,0,Refseq
1957,Rv1927,2180446,2179673,1,Refseq
1958,Rv1928c,2181217,2180450,0,Refseq
1959,Rv1929c,2181906,2181262,0,Refseq
1960,Rv1930c,2182442,2181918,0,Refseq
1961,Rv1931c,2183239,2182460,0,Refseq
1962,Rv1932,2183869,2183372,1,Refseq
1963,Rv1933c,2184957,2183866,0,Refseq
1964,Rv1934c,2186188,2184959,0,Refseq
1965,Rv1935c,2187159,2186203,0,Refseq
1966,Rv1936,2188493,2187384,1,Refseq
1967,Rv1937,2191015,2188496,1,Refseq
1968,Rv1938,2192097,2191027,1,Refseq
1969,Rv1939,2192609,2192094,1,Refseq
1970,Rv1940,2193667,2192606,1,Refseq
1971,Rv1941,2194434,2193664,1,Refseq
1972,Rv1942c,2194973,2194644,0,Refseq
1973,Rv1943c,2195347,2194970,0,Refseq
1974,Rv1944c,2195934,2195344,0,Refseq
1975,Rv1945,2197353,2195989,1,Refseq
1976,Rv1946c,2197960,2197508,0,Refseq
1977,Rv1947,2198425,2198024,1,Refseq
1978,Rv1948c,2199064,2198714,0,Refseq
1979,Rv1949c,2200034,2199075,0,Refseq
1980,Rv1950c,2200189,2199998,0,Refseq
1981,Rv1951c,2200486,2200190,0,Refseq
1982,Rv1952,2200941,2200726,1,Refseq
1983,Rv1953,2201249,2200938,1,Refseq
1984,Rv1954c,2201744,2201223,0,Refseq
1985,Rv1955,2202096,2201584,1,Refseq
1986,Rv1956,2202587,2202138,1,Refseq
1987,Rv1957,2203129,2202584,1,Refseq
1988,Rv1958c,2203632,2203018,0,Refseq
1989,Rv1959c,2203977,2203681,0,Refseq
1990,Rv1960c,2204225,2203974,0,Refseq
1991,Rv1961,2204706,2204212,1,Refseq
1992,Rv1962c,2205273,2204866,0,Refseq
1993,Rv1963c,2206802,2205582,0,Refseq
1994,Rv1964,2208497,2207700,1,Refseq
1995,Rv1965,2209322,2208507,1,Refseq
1996,Rv1966,2210604,2209327,1,Refseq
1997,Rv1967,2211629,2210601,1,Refseq
1998,Rv1968,2212858,2211626,1,Refseq
1999,Rv1969,2214126,2212855,1,Refseq
2000,Rv1970,2215256,2214123,1,Refseq
2001,Rv1971,2216570,2215257,1,Refseq
2002,Rv1972,2217167,2216592,1,Refseq
2003,Rv1973,2217646,2217164,1,Refseq
2004,Rv1974,2218036,2217659,1,Refseq
2005,Rv1975,2218717,2218052,1,Refseq
2006,Rv1976c,2219251,2218844,0,Refseq
2007,Rv1977,2220800,2219754,1,Refseq
2008,Rv1978,2221756,2220908,1,Refseq
2009,Rv1979c,2223164,2221719,0,Refseq
2010,Rv1980c,2224029,2223343,0,Refseq
2011,Rv1981c,2225188,2224220,0,Refseq
2012,Rv1982c,2225832,2225413,0,Refseq
2013,Rv1983,2227920,2226244,1,Refseq
2014,Rv1984c,2228561,2227908,0,Refseq
2015,Rv1985c,2229902,2228991,0,Refseq
2016,Rv1986,2230610,2230011,1,Refseq
2017,Rv1987,2231454,2231026,1,Refseq
2018,Rv1988,2232219,2231680,1,Refseq
2019,Rv1989c,2233299,2232739,0,Refseq
2020,Rv1990A,2234216,2233881,0,Refseq
2021,Rv1990c,2233637,2233296,0,Refseq
2022,Rv1991c,2234649,2234305,0,Refseq
2023,Rv1992c,2237306,2234991,0,Refseq
2024,Rv1993c,2237575,2237303,0,Refseq
2025,Rv1994c,2237984,2237628,0,Refseq
2026,Rv1995,2238908,2238141,1,Refseq
2027,Rv1996,2239957,2239004,1,Refseq
2028,Rv1997,2242876,2240159,1,Refseq
2029,Rv1998c,2243721,2242945,0,Refseq
2030,Rv1999c,2245138,2243816,0,Refseq
2031,Rv2000,2246822,2245209,1,Refseq
2032,Rv2001,2247584,2246832,1,Refseq
2033,Rv2002,2248442,2247660,1,Refseq
2034,Rv2003c,2249420,2248563,0,Refseq
2035,Rv2004c,2250974,2249478,0,Refseq
2036,Rv2005c,2251883,2250996,0,Refseq
2037,Rv2006,2255985,2252002,1,Refseq
2038,Rv2007c,2256428,2256084,0,Refseq
2039,Rv2008c,2257942,2256617,0,Refseq
2040,Rv2009,2258272,2258030,1,Refseq
2041,Rv2010,2258671,2258273,1,Refseq
2042,Rv2011c,2259285,2258854,0,Refseq
2043,Rv2012,2259820,2259326,1,Refseq
2044,Rv2013,2261144,2260665,1,Refseq
2045,Rv2014,2261688,2261098,1,Refseq
2046,Rv2015c,2263072,2261816,0,Refseq
2047,Rv2016,2264001,2263426,1,Refseq
2048,Rv2017,2265038,2263998,1,Refseq
2049,Rv2018,2265999,2265280,1,Refseq
2050,Rv2019,2266405,2265989,1,Refseq
2051,Rv2020c,2266720,2266421,0,Refseq
2052,Rv2021c,2267110,2266805,0,Refseq
2053,Rv2022c,2267724,2267119,0,Refseq
2054,Rv2023c,2268108,2267749,0,Refseq
2055,Rv2024c,2270240,2268693,0,Refseq
2056,Rv2025c,2271748,2270750,0,Refseq
2057,Rv2026c,2272747,2271863,0,Refseq
2058,Rv2027c,2274508,2272787,0,Refseq
2059,Rv2028c,2275408,2274569,0,Refseq
2060,Rv2029c,2276424,2275405,0,Refseq
2061,Rv2030c,2278486,2276441,0,Refseq
2062,Rv2031c,2278932,2278498,0,Refseq
2063,Rv2032,2280124,2279129,1,Refseq
2064,Rv2033c,2281082,2280240,0,Refseq
2065,Rv2034,2281617,2281294,1,Refseq
2066,Rv2035,2282102,2281614,1,Refseq
2067,Rv2036,2282740,2282099,1,Refseq
2068,Rv2037c,2283721,2282747,0,Refseq
2069,Rv2038c,2284796,2283723,0,Refseq
2070,Rv2039c,2285641,2284799,0,Refseq
2071,Rv2040c,2286530,2285628,0,Refseq
2072,Rv2041c,2287846,2286527,0,Refseq
2073,Rv2042c,2288681,2287884,0,Refseq
2074,Rv2043c,2289241,2288681,0,Refseq
2075,Rv2044c,2289599,2289282,0,Refseq
2076,Rv2045c,2291220,2289685,0,Refseq
2077,Rv2046,2291925,2291269,1,Refseq
2078,Rv2047c,2294526,2291962,0,Refseq
2079,Rv2048c,2306986,2294531,0,Refseq
2080,Rv2049c,2307517,2307293,0,Refseq
2081,Rv2050,2308156,2307821,1,Refseq
2082,Rv2051c,2310755,2308131,0,Refseq
2083,Rv2052c,2312517,2310913,0,Refseq
2084,Rv2053c,2313049,2312522,0,Refseq
2085,Rv2054,2313838,2313125,1,Refseq
2086,Rv2055c,2314353,2314087,0,Refseq
2087,Rv2056c,2314659,2314354,0,Refseq
2088,Rv2057c,2314825,2314661,0,Refseq
2089,Rv2058c,2315061,2314825,0,Refseq
2090,Rv2059,2316709,2315174,1,Refseq
2091,Rv2060,2316680,2316279,1,Refseq
2092,Rv2061c,2317085,2316681,0,Refseq
2093,Rv2062c,2320753,2317169,0,Refseq
2094,Rv2063,2321064,2320831,1,Refseq
2095,Rv2064,2322542,2321451,1,Refseq
2096,Rv2065,2323178,2322552,1,Refseq
2097,Rv2066,2324701,2323175,1,Refseq
2098,Rv2067c,2325870,2324647,0,Refseq
2099,Rv2068c,2326809,2325886,0,Refseq
2100,Rv2069,2327501,2326944,1,Refseq
2101,Rv2070c,2328225,2327491,0,Refseq
2102,Rv2071c,2328977,2328222,0,Refseq
2103,Rv2072c,2330146,2328974,0,Refseq
2104,Rv2073c,2330963,2330214,0,Refseq
2105,Rv2074,2331406,2330993,1,Refseq
2106,Rv2075c,2332879,2331416,0,Refseq
2107,Rv2076c,2333288,2333037,0,Refseq
2108,Rv2077A,2334594,2334295,0,Refseq
2109,Rv2077c,2334294,2333323,0,Refseq
2110,Rv2078,2335373,2335059,1,Refseq
2111,Rv2079,2337325,2335355,1,Refseq
2112,Rv2080,2337869,2337306,1,Refseq
2113,Rv2081c,2338505,2338065,0,Refseq
2114,Rv2082,2340874,2338709,1,Refseq
2115,Rv2083,2341815,2340871,1,Refseq
2116,Rv2084,2342944,2341808,1,Refseq
2117,Rv2085,2343332,2343027,1,Refseq
2118,Rv2086,2343916,2343311,1,Refseq
2119,Rv2087,2344224,2343994,1,Refseq
2120,Rv2088,2346180,2344411,1,Refseq
2121,Rv2089c,2347324,2346197,0,Refseq
2122,Rv2090,2348554,2347373,1,Refseq
2123,Rv2091c,2349292,2348558,0,Refseq
2124,Rv2092c,2352054,2349334,0,Refseq
2125,Rv2093c,2353029,2352103,0,Refseq
2126,Rv2094c,2353297,2353046,0,Refseq
2127,Rv2095c,2354315,2353365,0,Refseq
2128,Rv2096c,2355310,2354312,0,Refseq
2129,Rv2097c,2356677,2355319,0,Refseq
2130,Rv2100,2360041,2358389,1,Refseq
2131,Rv2101,2363281,2360240,1,Refseq
2132,Rv2102,2364107,2363391,1,Refseq
2133,Rv2103c,2364520,2364086,0,Refseq
2134,Rv2104c,2364781,2364527,0,Refseq
2135,Rv2105,2365791,2365465,1,Refseq
2136,Rv2106,2366726,2365788,1,Refseq
2137,Rv2107,2367655,2367359,1,Refseq
2138,Rv2108,2368442,2367711,1,Refseq
2139,Rv2109c,2369729,2368983,0,Refseq
2140,Rv2110c,2370601,2369726,0,Refseq
2141,Rv2111c,2370792,2370598,0,Refseq
2142,Rv2112c,2372569,2370905,0,Refseq
2143,Rv2113,2373823,2372630,1,Refseq
2144,Rv2114,2374457,2373834,1,Refseq
2145,Rv2115c,2376290,2374461,0,Refseq
2146,Rv2116,2377140,2376571,1,Refseq
2147,Rv2117,2377441,2377148,1,Refseq
2148,Rv2118c,2378312,2377470,0,Refseq
2149,Rv2119,2379222,2378386,1,Refseq
2150,Rv2120c,2379727,2379245,0,Refseq
2151,Rv2121c,2380660,2379806,0,Refseq
2152,Rv2122c,2380944,2380663,0,Refseq
2153,Rv2123,2382492,2381071,1,Refseq
2154,Rv2124c,2386067,2382489,0,Refseq
2155,Rv2125,2387171,2386293,1,Refseq
2156,Rv2126c,2387972,2387202,0,Refseq
2157,Rv2127,2390085,2388616,1,Refseq
2158,Rv2128,2390288,2390085,1,Refseq
2159,Rv2129c,2391189,2390308,0,Refseq
2160,Rv2130c,2392459,2391215,0,Refseq
2161,Rv2131c,2393320,2392517,0,Refseq
2162,Rv2132,2393641,2393411,1,Refseq
2163,Rv2133c,2394639,2393851,0,Refseq
2164,Rv2134c,2395237,2394650,0,Refseq
2165,Rv2135c,2396011,2395301,0,Refseq
2166,Rv2136c,2396838,2396008,0,Refseq
2167,Rv2137c,2397315,2396902,0,Refseq
2168,Rv2138,2398406,2397330,1,Refseq
2169,Rv2139,2399793,2398720,1,Refseq
2170,Rv2140c,2400328,2399798,0,Refseq
2171,Rv2141c,2401722,2400376,0,Refseq
2172,Rv2142c,2402510,2402193,0,Refseq
2173,Rv2143,2404035,2402977,1,Refseq
2174,Rv2144c,2404521,2404165,0,Refseq
2175,Rv2145c,2405398,2404616,0,Refseq
2176,Rv2146c,2405956,2405666,0,Refseq
2177,Rv2147c,2406843,2406118,0,Refseq
2178,Rv2148c,2407616,2406840,0,Refseq
2179,Rv2149c,2408374,2407622,0,Refseq
2180,Rv2150c,2409524,2408385,0,Refseq
2181,Rv2151c,2410641,2409697,0,Refseq
2182,Rv2152c,2412122,2410638,0,Refseq
2183,Rv2153c,2413351,2412119,0,Refseq
2184,Rv2154c,2414922,2413348,0,Refseq
2185,Rv2155c,2416394,2414934,0,Refseq
2186,Rv2156c,2417475,2416396,0,Refseq
2187,Rv2157c,2419004,2417472,0,Refseq
2188,Rv2158c,2420608,2419001,0,Refseq
2189,Rv2159c,2421665,2420631,0,Refseq
2190,Rv2160A,2422278,2421643,0,Refseq
2191,Rv2160c,2422003,2421662,0,Refseq
2192,Rv2161c,2423137,2422271,0,Refseq
2193,Rv2162c,2424838,2423240,0,Refseq
2194,Rv2163c,2427087,2425048,0,Refseq
2195,Rv2164c,2428238,2427084,0,Refseq
2196,Rv2165c,2429269,2428235,0,Refseq
2197,Rv2166c,2429858,2429427,0,Refseq
2198,Rv2167c,2431199,2430159,0,Refseq
2199,Rv2168c,2431420,2431094,0,Refseq
2200,Rv2169c,2431969,2431565,0,Refseq
2201,Rv2170,2432855,2432235,1,Refseq
2202,Rv2171,2433634,2432951,1,Refseq
2203,Rv2172c,2434536,2433631,0,Refseq
2204,Rv2173,2435905,2434847,1,Refseq
2205,Rv2174,2437459,2435909,1,Refseq
2206,Rv2175c,2437886,2437446,0,Refseq
2207,Rv2176,2439140,2437941,1,Refseq
2208,Rv2177c,2439947,2439282,0,Refseq
2209,Rv2178c,2441720,2440332,0,Refseq
2210,Rv2179c,2442317,2441811,0,Refseq
2211,Rv2180c,2443214,2442327,0,Refseq
2212,Rv2181,2444585,2443302,1,Refseq
2213,Rv2182c,2445329,2444586,0,Refseq
2214,Rv2183c,2445810,2445415,0,Refseq
2215,Rv2184c,2446946,2445807,0,Refseq
2216,Rv2185c,2447500,2447066,0,Refseq
2217,Rv2186c,2447994,2447605,0,Refseq
2218,Rv2187,2449962,2448160,1,Refseq
2219,Rv2188c,2451150,2449993,0,Refseq
2220,Rv2189c,2452020,2451247,0,Refseq
2221,Rv2190c,2453272,2452115,0,Refseq
2222,Rv2191,2455756,2453819,1,Refseq
2223,Rv2192c,2456743,2455631,0,Refseq
2224,Rv2193,2457512,2456901,1,Refseq
2225,Rv2194,2458395,2457553,1,Refseq
2226,Rv2195,2459681,2458392,1,Refseq
2227,Rv2196,2461327,2459678,1,Refseq
2228,Rv2197c,2462148,2461504,0,Refseq
2229,Rv2198c,2463047,2462148,0,Refseq
2230,Rv2199c,2463652,2463233,0,Refseq
2231,Rv2200c,2464751,2463660,0,Refseq
2232,Rv2201,2466955,2464997,1,Refseq
2233,Rv2202c,2468027,2467053,0,Refseq
2234,Rv2203,2468923,2468231,1,Refseq
2235,Rv2204c,2469287,2468931,0,Refseq
2236,Rv2205c,2470463,2469387,0,Refseq
2237,Rv2206,2471332,2470622,1,Refseq
2238,Rv2207,2472496,2471411,1,Refseq
2239,Rv2208,2473242,2472493,1,Refseq
2240,Rv2209,2474938,2473400,1,Refseq
2241,Rv2210c,2475970,2474864,0,Refseq
2242,Rv2211c,2477181,2476042,0,Refseq
2243,Rv2212,2478326,2477190,1,Refseq
2244,Rv2213,2479885,2478338,1,Refseq
2245,Rv2214c,2481701,2479923,0,Refseq
2246,Rv2215,2483626,2481965,1,Refseq
2247,Rv2216,2484531,2483626,1,Refseq
2248,Rv2217,2485276,2484584,1,Refseq
2249,Rv2218,2486208,2485273,1,Refseq
2250,Rv2219,2486987,2486235,1,Refseq
2251,Rv2219A,2487416,2486994,0,Refseq
2252,Rv2220,2489051,2487615,1,Refseq
2253,Rv2221c,2492353,2489369,0,Refseq
2254,Rv2222c,2493742,2492402,0,Refseq
2255,Rv2223c,2495399,2493837,0,Refseq
2256,Rv2224c,2497023,2495461,0,Refseq
2257,Rv2225,2498587,2497742,1,Refseq
2258,Rv2226,2500373,2498832,1,Refseq
2259,Rv2227,2501632,2500931,1,Refseq
2260,Rv2228c,2502738,2501644,0,Refseq
2261,Rv2229c,2503472,2502735,0,Refseq
2262,Rv2230c,2504608,2503469,0,Refseq
2263,Rv2231c,2505699,2504605,0,Refseq
2264,Rv2232,2507153,2506278,1,Refseq
2265,Rv2234,2507637,2507146,1,Refseq
2266,Rv2235,2508452,2507637,1,Refseq
2267,Rv2236c,2509375,2508434,0,Refseq
2268,Rv2237,2510256,2509489,1,Refseq
2269,Rv2238c,2511176,2510715,0,Refseq
2270,Rv2239c,2511652,2511176,0,Refseq
2271,Rv2240c,2512487,2511690,0,Refseq
2272,Rv2241,2515244,2512539,1,Refseq
2273,Rv2242,2516548,2515304,1,Refseq
2274,Rv2243,2517695,2516787,1,Refseq
2275,Rv2244,2518118,2517771,1,Refseq
2276,Rv2245,2519365,2518115,1,Refseq
2277,Rv2246,2520712,2519396,1,Refseq
2278,Rv2247,2522164,2520743,1,Refseq
2279,Rv2248,2523175,2522360,1,Refseq
2280,Rv2249c,2524791,2523241,0,Refseq
2281,Rv2250A,2525821,2525402,1,Refseq
2282,Rv2250c,2525354,2524785,0,Refseq
2283,Rv2251,2526992,2525565,1,Refseq
2284,Rv2252,2527918,2526989,1,Refseq
2285,Rv2253,2528487,2527984,1,Refseq
2286,Rv2254c,2528975,2528520,0,Refseq
2287,Rv2255c,2529174,2528980,0,Refseq
2288,Rv2256c,2529874,2529341,0,Refseq
2289,Rv2257c,2530822,2530004,0,Refseq
2290,Rv2258c,2531897,2530836,0,Refseq
2291,Rv2259,2533330,2532245,1,Refseq
2292,Rv2260,2533965,2533330,1,Refseq
2293,Rv2261c,2534464,2534042,0,Refseq
2294,Rv2262c,2535552,2534470,0,Refseq
2295,Rv2263,2536594,2535641,1,Refseq
2296,Rv2264c,2538350,2536572,0,Refseq
2297,Rv2265,2539929,2538700,1,Refseq
2298,Rv2266,2541390,2540104,1,Refseq
2299,Rv2267c,2542810,2541644,0,Refseq
2300,Rv2268c,2544276,2542807,0,Refseq
2301,Rv2269c,2544621,2544289,0,Refseq
2302,Rv2270,2545225,2544698,1,Refseq
2303,Rv2271,2545631,2545332,1,Refseq
2304,Rv2272,2546105,2545737,1,Refseq
2305,Rv2273,2546431,2546102,1,Refseq
2306,Rv2274c,2546805,2546488,0,Refseq
2307,Rv2275,2547752,2546883,1,Refseq
2308,Rv2276,2548939,2547749,1,Refseq
2309,Rv2277c,2550029,2549124,0,Refseq
2310,Rv2278,2550391,2550065,1,Refseq
2311,Rv2279,2551326,2550388,1,Refseq
2312,Rv2280,2552939,2551560,1,Refseq
2313,Rv2281,2554831,2553173,1,Refseq
2314,Rv2282c,2555876,2554938,0,Refseq
2315,Rv2283,2556135,2555941,1,Refseq
2316,Rv2284,2557440,2556145,1,Refseq
2317,Rv2285,2558810,2557473,1,Refseq
2318,Rv2286c,2559569,2558877,0,Refseq
2319,Rv2287,2561331,2559703,1,Refseq
2320,Rv2288,2561705,2561328,1,Refseq
2321,Rv2289,2562457,2561675,1,Refseq
2322,Rv2290,2563114,2562599,1,Refseq
2323,Rv2291,2564028,2563174,1,Refseq
2324,Rv2292c,2564253,2564029,0,Refseq
2325,Rv2293c,2565032,2564292,0,Refseq
2326,Rv2294,2566550,2565327,1,Refseq
2327,Rv2295,2567410,2566772,1,Refseq
2328,Rv2296,2568406,2567504,1,Refseq
2329,Rv2297,2568890,2568438,1,Refseq
2330,Rv2298,2570053,2569082,1,Refseq
2331,Rv2299c,2572002,2570059,0,Refseq
2332,Rv2300c,2573008,2572076,0,Refseq
2333,Rv2301,2573707,2573015,1,Refseq
2334,Rv2302,2574055,2573813,1,Refseq
2335,Rv2303c,2575019,2574096,0,Refseq
2336,Rv2304c,2575225,2575016,0,Refseq
2337,Rv2305,2577098,2575809,1,Refseq
2338,Rv2306A,2577701,2577108,1,Refseq
2339,Rv2306B,2577922,2577488,1,Refseq
2340,Rv2307A,2579419,2579228,0,Refseq
2341,Rv2307B,2579935,2579504,0,Refseq
2342,Rv2307D,2580210,2580028,0,Refseq
2343,Rv2307c,2578696,2577851,0,Refseq
2344,Rv2308,2581135,2580419,1,Refseq
2345,Rv2309A,2583332,2583045,1,Refseq
2346,Rv2309c,2582298,2581843,0,Refseq
2347,Rv2310,2583779,2583435,1,Refseq
2348,Rv2311,2584408,2583884,1,Refseq
2349,Rv2312,2584755,2584486,1,Refseq
2350,Rv2313c,2585906,2585052,0,Refseq
2351,Rv2314c,2587290,2585917,0,Refseq
2352,Rv2315c,2588804,2587287,0,Refseq
2353,Rv2316,2589710,2588838,1,Refseq
2354,Rv2317,2590521,2589697,1,Refseq
2355,Rv2318,2591840,2590518,1,Refseq
2356,Rv2319c,2592726,2591848,0,Refseq
2357,Rv2320c,2594153,2592723,0,Refseq
2358,Rv2321c,2594699,2594154,0,Refseq
2359,Rv2322c,2595364,2594699,0,Refseq
2360,Rv2323c,2596269,2595361,0,Refseq
2361,Rv2324,2596780,2596334,1,Refseq
2362,Rv2325c,2597857,2597009,0,Refseq
2363,Rv2326c,2599947,2597854,0,Refseq
2364,Rv2327,2600479,2599988,1,Refseq
2365,Rv2328,2601879,2600731,1,Refseq
2366,Rv2329c,2603461,2601914,0,Refseq
2367,Rv2330c,2604222,2603695,0,Refseq
2368,Rv2331,2604683,2604297,1,Refseq
2369,Rv2331A,2605078,2604740,1,Refseq
2370,Rv2332,2606754,2605108,1,Refseq
2371,Rv2333c,2608321,2606708,0,Refseq
2372,Rv2334,2609728,2608796,1,Refseq
2373,Rv2335,2610421,2609732,1,Refseq
2374,Rv2336,2611805,2610837,1,Refseq
2375,Rv2337c,2612987,2611869,0,Refseq
2376,Rv2338c,2614063,2613107,0,Refseq
2377,Rv2339,2617581,2614693,1,Refseq
2378,Rv2340c,2618908,2617667,0,Refseq
2379,Rv2341,2620016,2619597,1,Refseq
2380,Rv2342,2620529,2620272,1,Refseq
2381,Rv2343c,2622452,2620533,0,Refseq
2382,Rv2344c,2623752,2622457,0,Refseq
2383,Rv2345,2625803,2623821,1,Refseq
2384,Rv2346c,2626172,2625888,0,Refseq
2385,Rv2347c,2626519,2626223,0,Refseq
2386,Rv2348c,2626980,2626654,0,Refseq
2387,Rv2349c,2628698,2627172,0,Refseq
2388,Rv2350c,2630319,2628781,0,Refseq
2389,Rv2351c,2632075,2630537,0,Refseq
2390,Rv2352c,2634098,2632923,0,Refseq
2391,Rv2353c,2635592,2634528,0,Refseq
2392,Rv2354,2635954,2635628,1,Refseq
2393,Rv2355,2636889,2635951,1,Refseq
2394,Rv2356c,2639535,2637688,0,Refseq
2395,Rv2357c,2641064,2639673,0,Refseq
2396,Rv2358,2641653,2641246,1,Refseq
2397,Rv2359,2642042,2641650,1,Refseq
2398,Rv2360c,2642578,2642150,0,Refseq
2399,Rv2361c,2643468,2642578,0,Refseq
2400,Rv2362c,2644258,2643461,0,Refseq
2401,Rv2363,2645774,2644320,1,Refseq
